url,url_len,tld,https,label
http://www.sexynudecoeds.com/zebs_free_interracial_sex/,55,com,no,bad
http://www.petclick.com/,24,com,no,good
http://www.clubpapillon.de/,27,de,no,bad
http://www.akibaos.com/,23,com,no,bad
http://www.flirtmail24.de/,26,de,no,bad
http://baseball.espn.go.com/mlb/players/profile?statsid=5984,60,com,yes,good
http://www.islandyokohama.com/,30,com,no,bad
http://www.nolanpr.com,22,com,yes,good
http://www.nylonfreaks.com/,27,com,no,bad
http://www.nordica.com,22,com,yes,good
http://www.cost.esf.org/,24,org,yes,good
http://www.nzorgan.com/,23,com,yes,good
http://www.x-adservice.com/,27,com,no,bad
http://www.adultegratuit.com/,29,com,yes,bad
http://www.betasigmatheta.org,29,org,no,good
http://www.heaven-eden.com,26,com,no,bad
http://www.sterlingsilverjewelry4u.com/,39,com,yes,good
http://es.wikipedia.org/wiki/tesauro,36,org,no,good
http://www.realgoodporn.com/sites/roundandbouncy/index.html,59,com,no,bad
http://www.cherryboys.net/artsyfartsy/,38,net,no,bad
http://www.mtbdivas.com/,24,com,yes,good
http://www.bromeliadweb.com,27,com,yes,good
http://www.thesultanofsmut.com/sites/youngtwinks2/,50,com,no,bad
http://lauragoodwin.org/,24,org,no,bad
http://www.fucking-with-machines.com/b/adult_sex_toy/,53,com,no,bad
http://www.strippersonstage.com/lesbians/,41,com,no,bad
http://tnasupermarket.com/brownpussy/,37,com,yes,bad
http://www.fri-voli.de/,23,de,no,bad
http://www.shemalexxxpics.net/busty_blonde_shemale/,51,net,no,bad
http://www.galeriasdegordas.com/,32,com,no,bad
http://thehornyporn.com/bbw/fcg/proadult/,41,com,no,bad
http://www.obermair.info,24,info,yes,good
http://www.hi-sailor.com,24,com,no,bad
http://www.free-to-try.com,26,com,yes,good
http://lockman.gospelcom.net/software/nasebl.php,48,net,no,good
http://yaoikalos.webcindario.com/,33,com,no,bad
http://www.olderbabefetish.com/,31,com,no,bad
http://www.brianjones.com/,26,com,no,good
http://www.prestige-escort.de/,30,de,no,bad
http://www.shanetoothpaste.com/,31,com,yes,good
http://www.geocities.com/toniaizu/k84.html,42,com,yes,good
http://www.gnemeth577.org/,26,org,yes,good
http://www.nakedhomepages.com/reagan1/index.html,48,com,no,bad
http://www.adultsitecity.com/teens/tammy/free.htm,49,com,no,bad
http://sgms.driftmine.com,25,com,yes,good
http://cherrymore.jp/,21,jp,no,bad
http://www.lorrydrivertraining.co.uk/,37,co.uk,yes,good
http://www.penisuzmani.com/,27,com,no,bad
http://www.emgreenfield.com/,28,com,yes,good
http://www.janeyking.com/index.htm,34,com,no,bad
http://www.penelopeblackdiamond.de/,35,de,yes,bad
http://www.abuelascalientes.com,31,com,no,bad
http://www.anzwers.net/hot/gangbang/,36,net,no,bad
http://www.operationteddybear.ca/,33,ca,yes,good
http://www.geocities.com/luke_v/,32,com,no,good
http://www.mailboxes.com/,25,com,yes,good
http://www.laurielisle.com/,27,com,yes,good
http://www.papillose.com/,25,com,no,bad
http://www.symbios-witticism-page.com/,38,com,yes,good
http://www.nakedhomepages.com/kimberly2/index.html,50,com,no,bad
http://www.sexy-redheads-nude.com/redheads/index.html,53,com,no,bad
http://www.gamefaqs.com/console/snes/game/588291.html,53,com,yes,good
http://oralsexshot.com/09/cyberage/,35,com,no,bad
http://www.pc-game-clinic.net/,30,net,no,bad
http://www.free-porn-free-porn-pics.com/teen-free-porn-pics/,60,com,no,bad
http://members.lycos.co.uk/agentmulder/mail/,44,co.uk,yes,good
http://erotic-stories.xxxnovices.com/,37,com,no,bad
http://www.dreameronline.de/,28,de,no,bad
http://www.gayboysex.net/bagboyatdixie/,39,net,no,bad
http://www.szkolaseksapilu.pl,29,pl,no,bad
http://www.goflix.com,21,com,no,bad
http://girlfag.blogspot.com/,28,blogspot.com,no,bad
http://www.pornattitude.com/,28,com,no,bad
http://www.teentop.com/lesbian-delight/,39,com,no,bad
http://www.hmprice.com/,23,com,yes,good
http://plaisir.over-blog.com/,29,com,no,bad
http://www.pokertexas.pl/,25,pl,no,bad
http://www.cybersexnetwork3.com/sweetpinkamateurs/,50,com,no,bad
http://www.felineasthma.org/treatments/moore.htm,48,org,no,good
http://www.vixen.com.au/saints&amp;sinners/,43,com.au,no,bad
http://www.wickedtickles.co.uk,30,co.uk,no,bad
http://www.hot-sex-directory.com/,33,com,yes,bad
http://www.rtassoc.com/,23,com,yes,good
http://www.classicguys.com/jailcellaction/enter.html,52,com,no,bad
http://www.geocities.com/dufcapers/,35,com,yes,good
http://thinveil.org/angelslash/,31,org,no,bad
http://www.clubhonesty.com/,27,com,yes,bad
http://webcrawler.tripod.com/,29,com,no,good
http://webmasters.asiamoviepass.com/,36,com,no,bad
http://www.unsound.com/saeki/,29,com,no,bad
http://cmmis.com,16,com,yes,good
http://www.popmatters.com/music/concerts/b/blink-182-020611.shtml,65,com,no,good
http://www.porno-service.com/gay-porn/soaked-hunks-as-pure-as-snow/,67,com,no,bad
http://www.snowsmemorialchapel.com/,35,com,yes,good
http://www.softpal.co.jp/specious/,34,co.jp,no,bad
http://www.rotten.com/library/bio/misc/dick-wolf/,49,com,yes,good
http://www.buywindowcoverings.com,33,com,yes,good
http://www.jugendtreff-lauchhau.de/,35,de,no,good
http://www.cardengland.com,26,com,no,good
http://lesbiennes-sm.acces-adulte.com/,38,com,no,bad
http://www.beyondgreypinstripes.org,35,org,yes,good
http://www.spankingpic.com/site-free-porn-pics/index.html,57,com,no,bad
http://www.cannabismarijuana.com,32,com,yes,good
http://www.bellapalermo.com/,28,com,yes,good
http://nav.webring.com/cgi-bin/navcgi?ring=satbc;list,53,com,no,bad
http://www.group-sex-pictures.net/amanda-black-and-white-sex/,61,net,no,bad
http://www.christie-cameron.de/,31,de,no,bad
http://www.xxx-bbws.com/panty/,30,com,no,bad
http://www.alexandervets.co.uk,30,co.uk,yes,good
http://www.mujeresmeando.com,28,com,no,bad
http://www.mameworld.net/dosmame/,33,net,yes,good
http://www.ppws.vt.edu/scott/weed_id/viopp.htm,46,edu,no,good
http://www.recipesource.com/soups/soups/06/rec0644.html,55,com,yes,good
http://www.freehardcoresex.org/,31,org,no,bad
http://www.logsat.com/,22,com,yes,good
http://www.nist.gov/compchem/,29,gov,yes,good
http://www.watchsomeporn.com/sites11/amateurscaughtintheact/index.html,70,com,no,bad
http://www.ftvgirls.com/,24,com,no,bad
http://www.gay-sex-gay-sex-gay-sex.com/nude-boys-gay-sex/,57,com,no,bad
http://tangohk.com/,19,com,yes,good
http://www.avslinx.com/a/interracial/index.htm,46,com,no,bad
http://www.tonysxxx.com/,24,com,no,bad
http://sexybikinipicture.com/lesbianspanking/index.html,55,com,yes,bad
http://www.mindspring.com/~safereturn/,38,com,yes,good
http://www.babyjunior.co.uk,27,co.uk,no,bad
http://www.xxltv.fr/,20,fr,no,bad
http://realgoodporn.com/sites/allamericangirls/,47,com,no,bad
http://www.icar.utexas.edu/,27,edu,yes,good
http://www.animetric.com/def/fake.html,38,com,no,bad
http://exportimportservices.com,31,com,yes,good
http://www.all-free-quality-pics.com/shari/ddbras/,50,com,yes,bad
http://www.freepornstarbabes.com/sylviasaint/,45,com,no,bad
http://homepage.eircom.net/~mallowfishing/,42,net,yes,good
http://cf.geocities.com/sweetangelservices/,43,com,no,bad
http://www.geocities.com/bdsm_idaho/,36,com,no,bad
http://www.adultsiteowners.com/,31,com,no,bad
http://www.artistdirect.com/nad/music/artist/card/039494300.html,64,com,yes,good
http://linx2go.atspace.com,26,com,yes,good
http://www.budgetware.com/lists.htm#pbhelp,42,com,yes,good
http://www.blackkeyclub.com/,28,com,no,bad
http://www.tsa-uk.org/,22,org,yes,good
http://www.shemalesexporn.com/sexy-shemale-escort/,50,com,no,bad
http://www.txfishing.com,24,com,yes,good
http://www.girl-peeing.net/young-woman-peeing/,46,net,no,bad
http://archive.gamespy.com/previews/april01/cosmicrift/,55,com,yes,good
http://www.californiaworkerscomp.com,36,com,yes,good
http://www.geocities.com/courtneythorne_smith/,46,com,yes,good
http://www.digitalhardcore.com/news.asp,39,com,yes,good
http://www.free-porn-pics-free-porn-pics.com/redlight-free-porn/,64,com,no,bad
http://www.carlson-store-fixtures.com/,38,com,no,good
http://etext.lib.virginia.edu/harlem/locharlf.html,50,edu,yes,good
http://www.erotic-spanking.com/,31,com,yes,bad
http://www.amazemb.com/,23,com,no,good
http://www.madero.com.mx/,25,com.mx,yes,good
http://www2.maths.ox.ac.uk/mpg/,31,ac.uk,yes,good
http://www.charlestonwomensmedicalcenter.com/,45,com,yes,good
http://www.acmandal.com,23,com,yes,good
http://www.sexy-redheads-pictures.com/redbondage/index.html,59,com,no,bad
http://www.leson.biz,20,biz,yes,good
http://www.icamchat.com/,24,com,yes,good
http://www.steamboat-chamber.com/,33,com,yes,good
http://www.wm.edu/so/greeks/,28,edu,yes,good
http://www.sexgroup.tv/praline_club.com/,40,tv,yes,bad
http://www.eresgay.com/gayleatherandbondage/,44,com,no,bad
http://www.picoenvirotec.com/,29,com,yes,good
http://georgesbrassens.artistes.universalmusic.fr/,50,fr,yes,good
http://www.hollins.edu/athletics/courses.htm,44,edu,no,good
http://dragonfly.cox.miami.edu/bebop/wildhorses.html,52,edu,yes,good
http://groups.yahoo.com/group/firefly_fanfiction/,49,com,no,good
http://www.hardsexemporium.com/avs/0929suckthatcock/,52,com,yes,bad
http://www.rousselet-robatel.com/,33,com,yes,good
http://www.toolfactoryoutlet.com/,33,com,yes,good
http://www.renfroe.com/,23,com,yes,good
http://www.shemalegirl.net/avs/secrets/,39,net,no,bad
http://www.tcccr.com,20,com,yes,good
http://www.spicegirlslondonescorts.com/,39,com,yes,bad
http://www.realindianbabes.com/,31,com,no,bad
http://www-robotics.cs.umass.edu/,33,edu,no,good
http://amateurcum.youngamateurz.com/,36,com,no,bad
http://www.soundsnaughty.com,28,com,no,bad
http://www.synthesizers.com/,28,com,yes,good
http://www.rottentomatoes.com/m/blind_dating/,45,com,yes,good
http://www.nj8thdistrict.org/,29,org,yes,good
http://www.elook.org/games/cheats/gba/393.shtml,47,org,yes,good
http://www.dyvinedates.com/,27,com,no,bad
http://www.post191.org/,23,org,yes,good
http://www.gordasxxx.com,24,com,no,bad
http://www.orange-group.jp/,27,jp,no,bad
http://twooutofthree.populli.net,32,net,no,bad
http://core.nasa.gov/,21,gov,yes,good
http://www.mansclub.com/cl/,27,com,yes,bad
http://www.opendirectorysite.ws/scandals/,41,ws,no,bad
http://www.amsterdam-callgirls.com/,35,com,no,bad
http://www.female-domination.info/domina/,41,info,no,bad
http://www.portscouts.com.au/,29,com.au,no,good
http://www.dailysexpix.com/x/m/m1/a/a.htm,41,com,no,bad
http://www.zchor.org/treblink/wiernik.htm,41,org,yes,good
http://www.capricornfarm.com/,29,com,yes,good
http://main.wgbh.org/wgbh/pages/captioncenter/,46,org,yes,good
http://freespace.virgin.net/vyse.co/,36,net,yes,good
http://eroticpassion.free.fr/,29,fr,no,bad
http://www.selen.ag/moon/,25,ag,no,bad
http://www.pixy-soft.com/,25,com,no,bad
http://www.e97.de/,18,de,no,bad
http://www.mimitchi.com/html/furby.htm,38,com,yes,good
http://www.malesubmission.com/,30,com,no,bad
http://library.uncg.edu/depts/speccoll/lenski/,46,edu,yes,good
http://www.woofboard.com/,25,com,yes,good
http://www.freecyberboys.com/promkings/,39,com,no,bad
http://www.ketabook.com,23,com,yes,good
http://www.swapmeetdave.com/bible/bibletype.htm,47,com,yes,good
http://luminousshadows.com/dark/,32,com,no,bad
http://www.rcmllp.com/,22,com,yes,good
http://www.cyberskintoys.com,28,com,no,bad
http://care-solutions.com,25,com,yes,good
http://miarroba.com/foros/ver.php?id=47939,42,com,no,bad
http://www.kenyaproject.org.uk/,31,org.uk,no,good
http://www.bomaderrybowling.com.au/,35,com.au,no,good
http://www.buzzplant.com/,25,com,yes,good
http://www.geocities.com/oshkoshrugbyclub/,42,com,yes,good
http://www.ewtn.com/library/mary/macrina.htm,44,com,yes,good
http://www.sunnyleone.com/,26,com,no,bad
http://www.xxl-flash.net/,25,net,yes,bad
http://www.snapperdesigns.com/,30,com,yes,good
http://www.cin3ma.tv/moving_pictures/reviews/1/40_days_and_40_nights.shtml,74,tv,yes,good
http://www.sexhosters.com/gold/fistingfuckers/,46,com,no,bad
http://archive.gamespy.com/articles/december00/goty2000/,56,com,no,good
http://lcweb2.loc.gov/ammem/mcchtml/corhome.html,48,gov,yes,good
http://www.w2consulting.co.uk,29,co.uk,yes,good
http://www.chloeenterprises.com/,32,com,no,bad
http://www.smyw.com,19,com,no,bad
http://clear-vision.org/,24,org,yes,good
http://www.silvercreekconstruction.com,38,com,yes,good
http://www.pureteasers.com/,27,com,no,bad
http://www.instructables.com/id/simple_algae_home_co2_scrubber_part_ii_culturing,80,com,no,good
http://www.3xphonesex.com/,26,com,no,bad
http://www.japanese-rope-bondage.com/,37,com,no,bad
http://www.girls-job.tv/,24,tv,no,bad
http://www.amature-free-porn-pics-free-porn-pics-free-porn-pics.com/pussy-shot-free-porn/,89,com,no,bad
http://www.trshady.com,22,com,yes,good
http://www.alfike.com/,22,com,yes,good
http://nav.webring.com/cgi-bin/navcgi?ring=wadersring;list,58,com,yes,bad
http://porndiscovery.com/avs/052u/_cyber/index.html,51,com,no,bad
http://www.fluidesign.com/,26,com,yes,good
http://delatore.com/,20,com,yes,good
http://www.holisticrenewal.com/,31,com,yes,good
http://www.propeller-game.com/,30,com,no,bad
http://www.icehockey.imsports.duke.edu/,39,edu,no,good
http://www.lohmaier.de,22,de,no,bad
http://www.hurricanepass.com/,29,com,yes,good
http://www.dunwoodyumc.org/,27,org,yes,good
http://www.geocities.com/siliconvalley/ridge/1981/,50,com,no,bad
http://projects.standblue.net/moto/,35,net,yes,good
http://www.generalxxx.com/lesbian-sex/,38,com,no,bad
http://gay-jock-cock.com/twinks-dorm/indexxx.html,49,com,no,bad
http://www.nyuinterventional.com/,33,com,yes,good
http://www.clarktraining.com/,29,com,yes,good
http://www.newadvent.org/cathen/02622b.htm,42,org,yes,good
http://www.kermel.com/,22,com,yes,good
http://www.jellyfish-pc.com/,28,com,no,bad
http://www.cybernetdigital.com,30,com,no,bad
http://www.angelfire.com/on2/maxweinberg/,41,com,no,good
http://silvertruth.blogspot.com/,32,blogspot.com,no,bad
http://www.customboys.com/,26,com,yes,bad
http://sexygirlsinpanties.com/pantyfacesitting/index.html,57,com,no,bad
http://sdst.deep-ice.com/,25,com,no,bad
http://www.asianheats.com/gili_sky/,35,com,no,bad
http://www.gamespot.com/ps/puzzle/scrabble/,43,com,yes,good
http://www.ladysuspender.co.uk,30,co.uk,no,bad
http://thehardcorelounge.com/caplat/piercedteens/index.html,59,com,no,bad
http://www.groupseries.net/index.html,37,net,no,bad
http://www.pbs.org/wgbh/mystery/american/,41,org,yes,good
http://plants.usda.gov/java/profile?symbol=fupu,47,gov,no,good
http://www.nightmagicfashions.com/,34,com,no,bad
http://feeldoe.com/,19,com,no,bad
http://www.scripts-and-coverage.com/,36,com,yes,good
http://real-amateur-smut.com/sex/posing_at_home/index.html,58,com,no,bad
http://www.concordia-ny.edu/,28,edu,no,good
http://groups.yahoo.com/group/c_r_o_p/,38,com,no,bad
http://www.sex-clicks.com/gold/amateur_hardcore/,48,com,no,bad
http://www.irh-environnement.com/,33,com,yes,good
http://jaxparent.com,20,com,yes,good
http://users.telenet.be/laysplace/,34,be,no,bad
http://my-secret-life.blogspot.com/,35,blogspot.com,yes,bad
http://francesdinkelspiel.blogspot.com/,39,blogspot.com,yes,good
http://www.free-sex-clip.com/free-sex-clips/index.html,54,com,no,bad
http://www.kfs40.de/,20,de,yes,bad
http://www.timothygoddard.com/blog/,35,com,yes,good
http://news.bbc.co.uk/1/hi/world/south_asia/1762172.stm,55,co.uk,yes,good
http://www.nakedhomepages.com/naomi1/index.html,47,com,no,bad
http://www.cga.gov.tw/sea/kids/,31,gov.tw,yes,good
http://www.owlosione-cipy.pl,28,pl,no,bad
http://www.ties-bdsm.org,24,org,yes,bad
http://www.mustangs.co.nz/,26,co.nz,no,bad
http://www.realgoodporn.com/sites/1stimelesbos/index.html,57,com,no,bad
http://www.owlpages.com/species/tyto/longimembris/default.htm,61,com,yes,good
http://seacat.com/,18,com,yes,good
http://www.atlantits.com/largetits/ericacampbell/,49,com,no,bad
http://rincenagrada.googlepages.com/,36,com,no,good
http://www.irishelvisfanclub.com/,33,com,yes,good
http://www.swfs.ubc.ca/,23,ca,yes,good
http://www.electricquilt.com,28,com,yes,good
http://xyzbluebook.org/hungryschoolpussy/,41,org,no,bad
http://www.manfeet.com/,23,com,no,bad
http://www.bigcreekcreative.com/,32,com,yes,good
http://www.upskirtpantypictures.com/,36,com,no,bad
http://jerkoffclub.com/hotandhornybears/indexavs.htm,52,com,no,bad
http://twoheartbuffalohunt.com/,31,com,yes,good
http://www.opel.com,19,com,yes,good
http://www.cheapandchic-london-escorts.com/,43,com,no,bad
http://www.smut-dreams.com/androgynous/wild-sexy-shemales/cag/,62,com,no,bad
http://www.geocities.com/elisafansite/,38,com,yes,good
http://www.whitcher-wildlife.co.uk/,35,co.uk,yes,good
http://rogerebert.suntimes.com/apps/pbcs.dll/article?aid=/20010411/reviews/104110302/1023,89,com,yes,good
http://www.angelfire.com/ny/johnnystracks/,42,com,yes,good
http://www.bisexualsexpictures.com/index1.html,46,com,yes,bad
http://ogotoatelier.jp/,23,jp,no,bad
http://www.joueraveclefantasme.com/,35,com,no,bad
http://www.facs.org/,20,org,no,good
http://www.all-free-quality-pics.com/f/0105/004/,48,com,yes,bad
http://www.fetishshop24.com/shop/espanol.html,45,com,no,bad
http://www.octurno.de/usen/,27,de,yes,good
http://www.femdominion.com/femdom-dungeon/,42,com,no,bad
http://www.gamespot.com/ps2/rpg/finalfantasy10/,47,com,yes,good
http://www.geocities.com/jthiessen8/trailheadstart.html,55,com,yes,good
http://www.football.mitoo.co.uk/news.cfm?leaguecode=bdsfl2006,61,co.uk,yes,good
http://www.ouclubofhouston.org/,31,org,yes,good
http://www.replicajunkies.com,29,com,yes,good
http://www.wcpirates.com.au/,28,com.au,yes,good
http://www.iwantlatinas.com/avs/plh/,36,com,no,bad
http://www.doralgourmet.com,27,com,yes,good
http://www.workingmother.com/,29,com,yes,good
http://www.xxxstoryboard.com/penthouseforum/penthouse-forum.html,64,com,no,bad
http://www.amatureirishgirls.com/index.html,43,com,no,bad
http://www.cornellbusiness.com/,31,com,no,good
http://www.private4u.dk/,24,dk,no,bad
http://lesbians.dikepics.com/index.html,39,com,no,bad
http://rogerebert.suntimes.com/apps/pbcs.dll/article?aid=/19930319/reviews/303190301/1023,89,com,yes,good
http://www.nestle.com/,22,com,no,good
http://news.bbc.co.uk/1/hi/uk/1558319.stm,41,co.uk,yes,good
http://www.mainpean.de/,23,de,no,bad
http://www.phisigmasigmafoundation.org/,39,org,yes,good
http://www.adultservices.co.uk/,31,co.uk,no,bad
http://www.americanmafia.com/cities/buffalo.html,48,com,yes,good
http://www.shaunysexton.com/smoking/index.html,46,com,no,bad
http://www.toysandlove.com,26,com,no,bad
http://www3.sympatico.ca/devonsleigh/,37,ca,yes,good
http://www.rpmwebworx.com/golfnet/ranges.htm,44,com,yes,good
http://www.sillysams.com,24,com,no,good
http://www.venusroom.com/,25,com,no,bad
http://www.basehit.net,22,net,yes,good
http://www.asianseries.net/index.html,37,net,no,bad
http://www.deriheru-gogo.com/,29,com,no,bad
http://www.cinecity.com.au/,27,com.au,yes,good
http://www.sospapa.org,22,org,yes,good
http://www.jewishlink.net,25,net,no,good
http://www.sexhosters.com/gold/teen_sweeties/,45,com,no,bad
http://www.hardcore-free-porn-pics-free-porn.com/threesome-free-porn/,69,com,no,bad
http://www.logic.math.helsinki.fi/,34,fi,yes,good
http://www.missouricollectionlaw.com/,37,com,yes,good
http://www.palmlaw.com,22,com,yes,good
http://www.pinkmoonrecords.com/,31,com,yes,good
http://www.usc.edu/schools/music/private/faculty/ticheli.php,60,edu,yes,good
http://www.catsreq.com/,23,com,yes,good
http://www.testmart.com/,24,com,yes,good
http://www.cherryboys.com/starrlostpics/,40,com,no,bad
http://cacoprepsports.blogspot.com/,35,blogspot.com,yes,good
http://www.inovarpkg.com/,25,com,yes,good
http://www.thebestininterracialsex.com/free/if/061803/,54,com,no,bad
http://www.partysandiego.com/,29,com,no,bad
http://www.giftofthyme.ca/,26,ca,yes,good
http://www.haro-online.com/movies/youll_get_over_it.html,56,com,yes,good
http://www.homelandministries.org/,34,org,yes,good
http://www.sexpig.com/tits/index.html,37,com,no,bad
http://www.elliottequipment.com/,32,com,no,good
http://www.loraincounty.com/prosecutor/,39,com,no,good
http://www.hongyee.com/,23,com,no,good
http://incest-show.com/sadistic_santa/main.htm,46,com,no,bad
http://www.hsfunding.com/,25,com,yes,good
http://www.mfscash.com/,23,com,no,bad
http://www.paulscalls.com/,26,com,yes,good
http://www.ecola.com/tv.php?p=oh,32,com,no,good
http://www.syrenspell.com/,26,com,no,bad
http://www.glamour-boys.com/,28,com,no,bad
http://www.isppweb.org/names_banana_common.asp,46,org,yes,good
http://www.honeyline.co.jp,26,co.jp,no,bad
http://www.pmresearchinc.com/,29,com,yes,good
http://www.statistix.com/,25,com,yes,good
http://www.sexdiscounters.com/lesbian/,38,com,no,bad
http://www.hhnadine.de/,23,de,no,bad
http://www.xxx-sex-amateur.com/1swing/index.htm,47,com,no,bad
http://www.angelfire.com/super/wiseass/,39,com,no,bad
http://www.fem-dom.com/,23,com,no,bad
http://www.warmcolourssporthorses.com,37,com,yes,good
http://www.securitycadets.com/,30,com,yes,good
http://www.elizabethgorcey.com/,31,com,no,good
http://aishadow07.com/,22,com,yes,bad
http://www.brittanysplace.com/,30,com,no,bad
http://www.almightyzeus.com/babes/cheyennesilver/,49,com,no,bad
http://www.geocities.com/capecanaveral/galaxy/8152/,51,com,yes,good
http://slam.canoe.ca/slam/hockey/nhl/detroit/home.html,54,ca,yes,good
http://www.autohistories.com/fso/,33,com,yes,good
http://www.pitaka.ch/indxshin.htm,33,ch,no,good
http://www.dennisfox.net/,25,net,yes,good
http://www.wxpython.org/,24,org,yes,good
http://www.babysue.com/music-apr-revs.html#idaho,48,com,no,good
http://www.fendi.com/,21,com,yes,good
http://wetsexpornpics.com/gp/rocknrollgaypics/,46,com,no,bad
http://www.pornonews.ch,23,ch,no,bad
http://www.harmonize.com/doc/hinotes/hinotes.pdf,48,com,no,good
http://www.paris-gay.com/indexen.html,37,com,no,bad
http://www.laco.org/kids,24,org,no,good
http://www.isolsoft.com/,24,com,yes,good
http://www.phoenixcon.com,25,com,yes,good
http://www.goodforher.com/,26,com,no,bad
http://muredhawks.cstv.com/sports/m-basebl/mioh-m-basebl-body.html,66,com,no,good
http://www.sahaja-yoga-experiences.com/,39,com,yes,good
http://www.redtubeturk.com/,27,com,no,bad
http://www.nrel.gov/education/,30,gov,yes,good
http://www.pantyhosestockings.com/,34,com,no,bad
http://www.annajacobs.com/,26,com,yes,good
http://www.movieweb.com/movies/film/fij5qjkpf4sjnq/summary,58,com,yes,good
http://www.cheriebar.de/,24,de,no,bad
http://femaledisciplinarians.domestic-spanking.com/,51,com,no,bad
http://www.jomijo.org/,22,org,no,good
http://www.webcamslave.com,26,com,no,bad
http://www.heritage.nl.ca/aboriginal/beothuk.html,49,nl.ca,yes,good
http://www.waengi-mesh.ch/,26,ch,yes,good
http://en.wikipedia.org/wiki/magnus_arvedson,44,org,no,good
http://www.beefcakesbabes.com/hotmalemodels/entrances.html,58,com,no,bad
http://milosc.god.pl/bezpieczny.htm,35,pl,no,bad
http://www.sensualevenings.com,30,com,no,bad
http://www.peneinforma.com/,27,com,no,bad
http://www.avsring.com/sites/backdoorgirls/index.html,53,com,no,bad
http://www.sluts-free-cock-sucking-gallery.com/,47,com,no,bad
http://www.2ch.net/,19,net,no,bad
http://xyzbluebook.org/facialjizz/,34,org,no,bad
http://www.steves-free-hairy-gay-men-porn.com/,46,com,no,bad
http://www.murrayandvern.com,28,com,no,bad
http://c-omalley.com/,21,com,yes,good
http://www.sexhosters.com/gold/exs_exposed/,43,com,no,bad
http://www.bna.co.uk/,21,co.uk,no,good
http://www.kdj-design.dk/,25,dk,no,bad
http://www.fetish-bizarre.biz/extreme-clinic/,45,biz,no,bad
http://www.freeadult2000.com/gaysex/main3.html,46,com,no,bad
http://www.iahe.org/,20,org,yes,good
http://www.geocities.com/wdfa/,30,com,no,bad
http://www.waterhoppers.com/,28,com,yes,good
http://www.pornstarmadness.com/jizzbomb/cumshots/cumshots.html,62,com,no,bad
http://www.geosyntheticssociety.org/source_documents/leaflets/landfills/english.pdf,83,org,yes,good
http://www.sensuousline.com/,28,com,no,bad
http://www.gardenfrogs.com/,27,com,yes,good
http://www.spiritualitea.com/,29,com,yes,good
http://www.geocities.com/qafarchive/,36,com,no,bad
http://www.hotel-heian.com/,27,com,no,bad
http://www.royalpic.com/lesbians/horny-dildo-lovers/,52,com,yes,bad
http://www.geocities.com/bloodyspike_2000/,42,com,no,bad
http://www.officepool64.com/,28,com,yes,good
http://members.tripod.com/~emcho/eva.html,41,com,no,bad
http://www.amateur-pics-site.com/avs/strip-club-milf/csn/,57,com,no,bad
http://www.franco-file.co.uk/,29,co.uk,no,good
http://www.sexhosters.com/users/mako/tranny_fuckers/,52,com,no,bad
http://www.taniwakiinc.com,26,com,no,good
http://gaia.flemingc.on.ca/~dhendry/welcome.htm,47,on.ca,yes,good
http://www.associatesdesign.com/,32,com,yes,good
http://www.girl-nude.com/fetish/dangerous_fetish_sex_in_action/index.shtml,74,com,no,bad
http://www.putasviejas.com,26,com,no,bad
http://www.geocities.com/fedoriouk/cimbalom.html,48,com,yes,good
http://www.aiac.ca/,19,ca,yes,good
http://www.nakedonthe.net/bathroom_vibrations/,46,net,no,bad
http://www.sex-marks.com/cs/threesome/a.htm,43,com,no,bad
http://www.philipmadden.com,27,com,yes,good
http://www.activecut.com/pubnono.htm,36,com,yes,bad
http://www.modernrugs.com/,26,com,yes,good
http://www.forming.com,22,com,yes,good
http://www.apbionet.org/,24,org,yes,good
http://www2.arnes.si/~sudikebe/jit/html/,40,si,no,good
http://shop.strato.com/epages/62027650.sf,41,com,no,bad
http://www.geocities.com/area51/stargate/7421/,46,com,yes,good
http://www.exoticworldusa.org/,30,org,no,bad
http://www.world-of-fetisch.de,30,de,no,bad
http://mouthfucking.x-freeporn.com/,35,com,no,bad
http://www.bbw-porn.net/avs/chew-my-fat-please/ca/,50,net,no,bad
http://www.bubblesub.com/,25,com,yes,good
http://www.cansaw.com,21,com,yes,good
http://www.too-blue.com/,24,com,no,bad
http://www.journals.uchicago.edu/ssr/home.html,46,edu,yes,good
http://www.angusm.demon.co.uk/agdb/dba1/adom3.html,50,co.uk,yes,good
http://www.trample-footdom.com/autorank/index.php,49,com,yes,bad
http://www.ptifou.fr,20,fr,yes,good
http://www.gayboysex.net/allboygymfuck/index.html,49,net,no,bad
http://www.aril.org/african.htm,31,org,yes,good
http://www.porncards.com/,25,com,no,bad
http://www.boebel.nl,20,nl,no,bad
http://www.maturepornpost.com/ancient/,38,com,no,bad
http://skyways.lib.ks.us/kansas/genweb/osage/stotlerchurch.htm,62,lib.ks.us,yes,good
http://www.softwolves.pp.se/,28,pp.se,yes,good
http://www.iadesign.ca/colortest/,33,ca,yes,good
http://www.omnova.com/,22,com,yes,good
http://www.swedenborgmovement.org/,34,org,yes,good
http://distilleryonline.tripod.com/,35,com,yes,good
http://www.hotflixvideo.net,27,net,no,bad
http://www.anniesidley.com/,27,com,yes,good
http://ds.ign.com/objects/859/859513.html,41,com,yes,good
http://www.eze-mature.com/amber/,32,com,no,bad
http://www.newadvent.org/cathen/15412a.htm,42,org,yes,good
http://nastyfreeporn.com/free_black_pussy_pics/,47,com,yes,bad
